id,name,description,imageUrl,backgroundImageUrl,externalLink,secretIdentities,birthPlace,occupation,aliases,alignment,firstAppearance,yearAppearance,universe,gender,race,type,height,weight,eyeColor,hairColor,teams,powers,partners,intelligence,strength,speed,durability,power,combat,creators
1011133,"Weapon Omega","",https://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a526259fd.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a526259fd.jpg,"https://marvel.com/universe/Wild_Child","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009709,"Weapon X","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009709/weapon_x","","","","",,"",1998,Marvel,,,,,,,,"","","",,,,,,,""
1011402,"Wendell Rand","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1011402/wendell_rand","","","","",,"",1974,Marvel,,,,,,,,"","","",,,,,,,""
1010742,"Wendell Vaughn","",https://i.annihil.us/u/prod/marvel/i/mg/3/80/4c003744919ef.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/80/4c003744919ef.jpg,"https://marvel.com/universe/Quasar_%28Wendell_Vaughn%29","","","","",,"",1978,Marvel,,,,,,,,"","","",,,,,,,""
1009710,"Wendigo","Wendigo (occasionally: Wen-Di-Go) is a fictional monster in the Marvel Comics Universe.",https://i.annihil.us/u/prod/marvel/i/mg/b/70/4ce5a1fa7a013.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/70/4ce5a1fa7a013.jpg,"https://marvel.com/universe/Wendigo","Francois Lartigue,Georges Baptiste,Jean-Pierre Beaubier,Jean-Pierre Beaubier (Mauvais),Lorenzo,Michael Fleet,Paul Cartier,Yeti","","","Various names in Native Canadian folklore,Wendigo",,"",2009,Marvel,,,,,,,,"Alpha Strike,Department H,Department K,Features of the Marvel Universe,Weapon P.R.I.M.E","","",,,,,,,"Herb Trimpe,Steve Englehart"
1010765,"Werewolf By Night","Jack Russell inherited the curse of lycanthropy from his father, Gregor.",https://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c00375df1879.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c00375df1879.jpg,"https://marvel.com/universe/Werewolf_By_Night","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009711,"Whiplash (Mark Scarlotti)","Filled with dreams of grandeur, Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International, but it all went south, however, when he became friends with the wrong people who wanted him to develop weapons, which Scarlotti used to become the first Whiplash.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Whiplash_%28Mark_Scarlotti%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010348,"Whirlwind","David Cannon was always a bully, so his mutant abilities naturally led him to a life of crime and petty thievery, until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity.",https://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c7c643e59215.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c7c643e59215.jpg,"https://marvel.com/universe/Whirlwind_%28David_Cannon%29","David Cannon","","","Charles Matthews,Human Top,Whirlwind",,"",1954,Marvel,,,Mutant,,,,,"Mandarin's Minions,Masters of Evil,Thunderbolts","","",,,,,,,"Jack Kirby,Stan Lee"
1010342,"Whistler","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2551/whistler","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009712,"White Queen (Adrienne Frost)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/White%20Queen%20(Adrienne%20Frost)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010853,"White Tiger (Angela Del Toro)","Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger, a long-lost enchanted statue from the fabled kingdom of K'un-Lun, and had been last held by her uncle, Hector Ayala, who fought alongside such heroes as Daredevil and Spider-Man.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/White%20Tiger%20(Angela%20Del%20Toro)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1016838,"White Tiger (USM)","White Tiger takes everything very seriously. A constant overachiever, she wants to be better and wants the group to be better. With less flashy powers, she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field, sheâ€™s constantly frustrated with Spider-Man and his irreverent attitude. But the longer the two fight side by side, the more they will understand one another.",https://i.annihil.us/u/prod/marvel/i/mg/d/c0/52321764379a9.jpg,https://i.annihil.us/u/prod/marvel/i/mg/d/c0/52321764379a9.jpg,"https://marvel.com/characters/2559/white_tiger","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011425,"Whizzer (Stanley Stewart)","Stanley Stewart is a native of the alternate Earth (Earth-S) on which the organization of the superhuman champions known as the Squadron Supreme arose.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Whizzer_(Earth-712)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009714,"Wiccan","Believing himself to be one of the Scarlet Witch's twin boys, Billy Kaplan also has reality-altering powers and is a member of the Young Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003a6e38300.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003a6e38300.jpg,"https://marvel.com/universe/Wiccan","Billy,William Kaplan","","","Asgardian,Billy Kaplan,Wiccan,William Kaplan",,"",,Marvel,,,Human Mutant,,,,,"Avengers Idea Mechanics,The New Avengers,Young Avengers","","Hulkling",,,,,,,"Allan Heinberg,Jim Cheung"
1009715,"Wild Child","Kyle Gibney's mutant powers emerged at an early age and left him with a freakish appearance, horrifying his parents, who kicked him out of the house, where he was eventually found and experimented upon by the Secret Empire and, later, Department H, who dubbed Gibney Wild Child and placed him with Gamma Flight, the entry-level team whose recruits can eventually graduate to Alpha Flight.",https://i.annihil.us/u/prod/marvel/i/mg/8/00/4c003a6b5d11a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/00/4c003a6b5d11a.jpg,"https://marvel.com/universe/Wild_Child","Kyle Gibney","","","Weapon Omega,Weapon Omega, Wildheart,Wild Child,Wildheart",,"",,Marvel,,,Mutant,,,,,"Alpha Flight,Gamma Flight,Omega Flight,Weapon X,X-Factor","","",,,,,,,"John Byrne"
1010994,"Wild Child (Age of Apocalypse)","Kyle Gibney was one of the original volunteers for Beta Flight, Canada's attempt at building a super soldier program to secure their borders against the onslaught of Apocalypse and his Infinite soldiers.",https://i.annihil.us/u/prod/marvel/i/mg/2/c0/528d36110a1b9.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/c0/528d36110a1b9.jpg,"https://marvel.com/universe/Wild_Child_%28Age_of_Apocalypse%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011067,"Wild Pack","",https://i.annihil.us/u/prod/marvel/i/mg/6/50/4c0030ee76e95.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/50/4c0030ee76e95.jpg,"https://marvel.com/universe/Wild_Pack","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009716,"Wildside","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009716/wildside","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009633,"William Stryker","William Stryker became convinced that Satan had a plot to corrupt humankind by taking over their souls while still in the womb, resulting in their mutations.",https://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003abcc72e7.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003abcc72e7.jpg,"https://marvel.com/universe/Stryker%2C_William","Bill,Colonel (United States),Doctor of Medicine,William Stryker","","","William Stryker",,"",1983,Marvel,,,Human,,,,,"Purifiers,Stryker's Crusade,the Purifiers","","",,,,,,,"Chris Claremont,small|(writer),ubl|"
1010680,"Wilson Fisk","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2769/wilson_fisk","","","","",,"",1967,Marvel,,,,,,,,"","","",,,,,,,""
1011009,"Wind Dancer","Given the codename Wind Dancer, Sofia Mantega stepped up to lead the New Mutants.",https://i.annihil.us/u/prod/marvel/i/mg/2/20/4c0032802a24d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/20/4c0032802a24d.jpg,"https://marvel.com/universe/Wind_Dancer","Sofia Mantega","","","Renascence,Wind Dancer",,"",,Marvel,,,Decimation,,,,,"New Mutants,New Mutants training squad,New Warriors","","",,,,,,,"Christina Weir,Keron Grant,Nunzio DeFilippis"
1010740,"Winter Soldier","",https://i.annihil.us/u/prod/marvel/i/mg/d/03/5265478293c1e.jpg,https://i.annihil.us/u/prod/marvel/i/mg/d/03/5265478293c1e.jpg,"https://marvel.com/universe/Captain_America_(James_Barnes)","","-","Adventurer; former SHIELD operative, Assassin (See Note under 'Winter Soldier' article), Army Mascot, Student","",good,"Captain America Vol 5 #1 (January, 2005) (as Winter Soldier)",,Marvel,Male,Human,,175,117,brown,Brown,"","Marksmanship,Longevity,Super Strength,Energy Blasts,Peak Human Condition","",56,32,35,65,60,84,""
1011043,"Wither","When his genetic mutation manifested, Kevin Ford accidentally killed his father with his lethal and uncontrollable touch, after which he was recruited as a student at the Xavier Institute.",https://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003235e6f1d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003235e6f1d.jpg,"https://marvel.com/universe/Wither","Kevin Ford","","","Wither",,"",,Marvel,,,Mutant,,,,,"Hellions,Hellions training squad,New Mutants,New Mutants training squad,X-Mansion,Xavier Institute","","Selene",,,,,,,"Christina Weir,Keron Grant,Nunzio DeFilippis"
1011290,"Wolf Cub","Nicholas Gleason enrolled at the Xavier Institute after being saved from a pair of mutant-haters by X-Men members Cyclops and Chamber.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Wolf%20Cub","Nicholas Gleason","","","Wolf Cub",,"",,Marvel,,,Mutant,,,,,"Paragons,Paragons training squad,X-Mansion,X-Men-In-Training,Xavier Institute,Young X-Men","","",,,,,,,"Brian K. Vaughan,Brian K. VaughanLee Ferguson,Lee Ferguson"
1011281,"Wolfpack","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Wolfpack","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009717,"Wolfsbane","Rahne Sinclair was an orphan in Scotland, raised by Reverend Craig, who, when her powers manifested, attempted to perform an exorcism to cast out what he perceived was the devil, after which Rahne was rescued by Doctor Moira MacTaggert who legally adopted her, and was introduced to Charles Xavier and enrolled as part of his New Mutants training team.",https://i.annihil.us/u/prod/marvel/i/mg/3/70/4c003a687658c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/70/4c003a687658c.jpg,"https://marvel.com/universe/Wolfsbane","Rahne Sinclair","Somewhere in Ross and Cromarty, Scotland","Teacher","Grimfang,Mutate #490,Mutate #490 (in Genosha),Princess/Queen Rain of Gesham,Rahne Sinclair,Wolfsbane",good,"Marvel Graphic Novel #4: New Mutants",,Marvel,Female,-,Mutant,366,473,green,Auburn,"Excalibur,Hellions,New Mutants,Paragons,X-Factor,X-Factor Investigations,X-Force,X-Mansion,Xavier Institute","Animal Attributes,Super Strength,Super Speed,Enhanced Senses,Shapeshifting,Reflexes,Natural Weapons,Vision - Thermal","",38,16,35,42,26,42,"Bob McLeod,Chris Claremont"
1010995,"Wolfsbane (Age of Apocalypse)","An only child, Rahne Sinclair's mutant powers emerged during the culling of Scotland by the Apocalypse's Horseman Mikhail when her parents attempted to hide her, but failed, and Rahne was discovered by Mikhail's hounds and brought before him alongside her parents whom Mikhail made Rahne beg for their lives, making her pledge allegiance to Apocalypse.",https://i.annihil.us/u/prod/marvel/i/mg/3/20/528d3602d37e0.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/20/528d3602d37e0.jpg,"https://marvel.com/universe/Wolfsbane_%28Age_of_Apocalypse%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010729,"Wolver-dok","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2593/wolver-dok","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009718,"Wolverine","Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/2/60/537bcaef0f6cf.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/40/537bcb2289d3a.gif,"https://marvel.com/universe/Wolverine_(James_Howlett)","James Howlett","Alberta (Canada, North America)","Adventurer, instructor, former bartender, bouncer, spy, government operative, mercenary, soldier, sailor, miner","Agent Ten,Black Dragon,Captain Terror,Death,Emilio Garra,Experiment X,James Howlett,Jim Logan,John Logan,Logan,Logan Howlett,Mai' keth,Mutate #9601,Patch,Peter Richards,Weapon Chi,Weapon X,Weapon X (Ten),Wolverine",good,"Incredible Hulk Vol. 2 #180",1974,Marvel,Male,Mutant,,160,135,blue,Black,"Alpha Flight,Avengers,Canadian Army,Defenders,Features of the Marvel Universe,Horsemen of Apocalypse,Hydra,Lake,Landau,Luckman,S.H.I.E.L.D,Team X,The Hand,The New Avengers,Uncanny Avengers,Weapon Plus,Weapon X,X-Force,X-Mansion,X-Men,X-Treme Sanctions Executive","Agility,Accelerated Healing,Cold Resistance,Durability,Stealth,Longevity,Super Strength,Stamina,Animal Oriented Powers,Enhanced Senses,Jump,Reflexes,Empathy,Enhanced Hearing,Enhanced Sight,Regeneration,Natural Weapons,Enhanced Smell,Vision - Telescopic,Toxin and Disease Resistance,Vision - Night","",55,32,38,100,44,100,"Herb Trimpe,John Romita Sr.,John Romita, Sr.,Len Wein,Roy Thomas"
1017297,"Wolverine (LEGO Marvel Super Heroes)","Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/6/00/5239c3b29cb40.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/40/537bcb2289d3a.gif,"https://marvel.com/characters/66/wolverine","James Howlett","","","Agent Ten,Black Dragon,Captain Terror,Death,Emilio Garra,Experiment X,James Howlett,Jim Logan,John Logan,Logan,Logan Howlett,Mai' keth,Mutate #9601,Patch,Peter Richards,Weapon Chi,Weapon X,Weapon X (Ten),Wolverine",,"",,Marvel,,,Mutant,,,,,"Alpha Flight,Avengers,Canadian Army,Defenders,Features of the Marvel Universe,Horsemen of Apocalypse,Hydra,Lake,Landau,Luckman,S.H.I.E.L.D,Team X,The Hand,The New Avengers,Uncanny Avengers,Weapon Plus,Weapon X,X-Force,X-Mansion,X-Men,X-Treme Sanctions Executive","","",,,,,,,"Herb Trimpe,John Romita Sr.,John Romita, Sr.,Len Wein,Roy Thomas"
1017325,"Wolverine (Marvel War of Heroes)","Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/1/60/5239bf9387906.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/40/537bcb2289d3a.gif,"https://marvel.com/characters/66/wolverine","James Howlett","","","Agent Ten,Black Dragon,Captain Terror,Death,Emilio Garra,Experiment X,James Howlett,Jim Logan,John Logan,Logan,Logan Howlett,Mai' keth,Mutate #9601,Patch,Peter Richards,Weapon Chi,Weapon X,Weapon X (Ten),Wolverine",,"",,Marvel,,,Mutant,,,,,"Alpha Flight,Avengers,Canadian Army,Defenders,Features of the Marvel Universe,Horsemen of Apocalypse,Hydra,Lake,Landau,Luckman,S.H.I.E.L.D,Team X,The Hand,The New Avengers,Uncanny Avengers,Weapon Plus,Weapon X,X-Force,X-Mansion,X-Men,X-Treme Sanctions Executive","","",,,,,,,"Herb Trimpe,John Romita Sr.,John Romita, Sr.,Len Wein,Roy Thomas"
1011006,"Wolverine (Ultimate)","Decades after participating in military airdrops with Captain America during WWII, James Howlett was abducted and experimented upon by a covert government unit, who bonded unbreakable adamantium to his skeleton, implanted three claws in each arm, dubbed him Weapon X and supposedly programmed him to kill any human he came into contact with.",https://i.annihil.us/u/prod/marvel/i/mg/9/03/531773b76840c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/03/531773b76840c.jpg,"https://marvel.com/universe/Wolverine_%28Ultimate%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1017479,"Wolverine (X-Men: Battle of the Atom)","Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",https://i.annihil.us/u/prod/marvel/i/mg/6/90/52d72b4c8376c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/40/537bcb2289d3a.gif,"https://marvel.com/characters/66/wolverine","James Howlett","","","Agent Ten,Black Dragon,Captain Terror,Death,Emilio Garra,Experiment X,James Howlett,Jim Logan,John Logan,Logan,Logan Howlett,Mai' keth,Mutate #9601,Patch,Peter Richards,Weapon Chi,Weapon X,Weapon X (Ten),Wolverine",,"",,Marvel,,,Mutant,,,,,"Alpha Flight,Avengers,Canadian Army,Defenders,Features of the Marvel Universe,Horsemen of Apocalypse,Hydra,Lake,Landau,Luckman,S.H.I.E.L.D,Team X,The Hand,The New Avengers,Uncanny Avengers,Weapon Plus,Weapon X,X-Force,X-Mansion,X-Men,X-Treme Sanctions Executive","","",,,,,,,"Herb Trimpe,John Romita Sr.,John Romita, Sr.,Len Wein,Roy Thomas"
1009719,"Wonder Man","Simon Williams agreed to undergo an experiment to give him superhuman powers, and Baron Zemo gave him the costumed guise of Wonder Man, warning Simon that he would die without further treatments from Zemo in order to ensure his loyalty, but Simon betrayed Zemo to the Avengers and ultimately joined their ranks.",https://i.annihil.us/u/prod/marvel/i/mg/5/40/4ce5a205a2322.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/40/4ce5a205a2322.jpg,"https://marvel.com/universe/Wonder_Man_(Simon_Williams)","Simon Williams","Paterson, New Jersey","Former industrialist, now stuntman, actor, adventurer","Hal Canutt,Mr. Muscles,Wonder Man,Wonder man",good,"AVENGERS #9",,Marvel,Male,-,,188,171,red,Black,"Avengers,Avengers Unity Squad,Defenders,Force Works,Legion of the Unliving,Lethal Legion,Masters of Evil,Revengers,S.H.I.E.L.D,The Mighty Avengers,Uncanny Avengers,West Coast Avengers,Williams Innovations","Durability,Flight,Longevity,Super Strength,Energy Blasts,Size Changing,Stamina,Super Speed,Reflexes,Invulnerability,Self-Sustenance","",75,100,53,90,64,64,"Don Heck,Jack Kirby,Stan Lee"
1009720,"Wong","When Wong reached adulthood, the Ancient One sent him to the United States to his disciple, Doctor Stephen Strange, where has served Strange loyally and well for many years.",https://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce5a21096f17.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce5a21096f17.jpg,"https://marvel.com/universe/Wong","","","","",,"",1963,Marvel,,,,,,,,"","","",,,,,,,""
1015005,"Wong (Ultimate)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1015005/wong_ultimate","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010737,"Wraith","Wraith is the codename of four unrelated fictional characters from the Marvel Comics universe.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1010737/wraith","Brian DeWolff,Hector Rendoza,Yuri Watanabe,Zak-Del","","","Jean DeWolff,Kree with no name,Pale Rider,Paleface,Paleface' (Watanabe),Wraith",,"",1975,Marvel,,,Human,,,,,"Genoshan Assault X-Men,Kree Underground,Nameless Kree,New York City Police Department","","Iron Man,Phillip DeWolff",,,,,,,"Bill Mantlo,Dan Slott,Javier Grillo-Marxuach,John Romita Jr.,John Romita, Jr.,Kyle Hotz,Sal Buscema,Salvador Larroca,Scott Lobdell"
1010884,"Wrecker","Dirk Garthwaite, the son of a construction worker and abusive father and husband, grew up filled with resentment and anger toward his father, who abandoned the family, and quickly turned to crime, in which he used a crowbar as a reminder of his father, destroying each place he robbed.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Wrecker_%28Dirk_Garthwaite%29","Dirk Garthwaite","","","The Wrecker,Wrecker",,"",,Marvel,,,,,,,,"Frightful Four,Legion Accursed,Masters of Evil,Wrecking Crew","","",,,,,,,"Jack Kirby,Stan Lee"
1010883,"Wrecking Crew","",https://i.annihil.us/u/prod/marvel/i/mg/c/60/528d35dc8db1d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/c/60/528d35dc8db1d.jpg,"https://marvel.com/universe/Wrecking_Crew","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009722,"X-23","A clone of the mutant Wolverine, X-23 was trained as a living weapon by a secretive government agency.  Now residing with the X-Men, she strives to recover her stolen youth and become a fully realized person.",https://i.annihil.us/u/prod/marvel/i/mg/2/a0/50fec5ed6f3de.jpg,https://x.annihil.us/u/prod/marvel/i/mg/6/f0/537bcb887e624.gif,"https://marvel.com/universe/X-23","Laura Kinney","The Facility, location unrevealed","Adventurer, Student, former; Assassin, Prostitute","Captain Universe,Laura X,Talon,Wolverine,X-23",good,"NYX #3",,Marvel,Female,Mutant / Clone,Molecular cloning,155,50,green,Black,"Avengers Academy,New X-Men,The Facility,Weapon X,X-Force,X-Mansion,X-Men,X-Men-In-Training,Xavier Institute","Agility,Accelerated Healing,Durability,Stealth,Marksmanship,Longevity,Super Strength,Stamina,Jump,Reflexes,Enhanced Hearing,Enhanced Sight,Natural Weapons,Enhanced Smell,Vision - Telescopic,Toxin and Disease Resistance,Vision - Night","",75,24,35,90,27,85,"Christopher Yost,Craig Kyle"
1010804,"X-51","",https://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg,"https://marvel.com/universe/Machine_Man","","","","",,"",1977,Marvel,,,,,,,,"","","",,,,,,,""
1011418,"X-Babies","",https://i.annihil.us/u/prod/marvel/i/mg/6/10/4c002e198a6f3.jpg,https://i.annihil.us/u/prod/marvel/i/mg/6/10/4c002e198a6f3.jpg,"https://marvel.com/universe/X-Babies","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009723,"X-Cutioner","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009723/x-cutioner","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010738,"X-Factor","",https://i.annihil.us/u/prod/marvel/i/mg/5/03/5274136b4372f.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/03/5274136b4372f.jpg,"https://marvel.com/universe/X-Factor","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010739,"X-Factor Investigations","",https://i.annihil.us/u/prod/marvel/i/mg/f/80/528d35f020202.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/80/528d35f020202.jpg,"https://marvel.com/universe/X-Factor_Investigations","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009724,"X-Force","",https://i.annihil.us/u/prod/marvel/i/mg/3/03/52603663b553d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/03/52603663b553d.jpg,"https://marvel.com/universe/X-Force","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009725,"X-Man","A clone of Nathan Summers (Cable), Nate Grey was created in the 'Age of Apocalypse' timeline by that timeline's Mr. Sinister for the sole purpose of destroying Apocalypse.",https://i.annihil.us/u/prod/marvel/i/mg/d/10/535febd73f84f.jpg,https://i.annihil.us/u/prod/marvel/i/mg/d/10/535febd73f84f.jpg,"https://marvel.com/universe/X-Man","","American Northeast of Earth-295","Former shaman, adventurer, freedom fighter","",good,"X-Man #1 (1995)",,Marvel,Male,-,,175,61,blue,Brown,"","Flight,Telepathy,Astral Travel,Teleportation,Telekinesis,Phasing,Astral Projection,Psionic Powers,Mind Control,Intangibility,Illusions","",88,53,53,95,92,84,""
1009726,"X-Men","Feared and hated by humans because they're different, the X-Men are heroic mutants, individuals born with special powers who've sworn to use their gifts to protect mutants as well as humans.",https://i.annihil.us/u/prod/marvel/i/mg/8/03/510c08f345938.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/03/510c08f345938.jpg,"https://marvel.com/universe/X-Men","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011109,"X-Men (Ultimate)","",https://i.annihil.us/u/prod/marvel/i/mg/8/a0/4feb34f2017a0.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/a0/4feb34f2017a0.jpg,"https://marvel.com/universe/X-Men_%28Ultimate%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010875,"X-Ray (James Darnell)","James Darnell, along with his sister, was among the small group led by engineer Simon Utrecht to simulate the crash that gave the Fantastic Four their powers, and has remained with the U-Foes ever since.",https://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0035a250615.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/40/4c0035a250615.jpg,"https://marvel.com/universe/X-Ray_(James_Darnell)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010806,"X-Statix","",https://i.annihil.us/u/prod/marvel/i/mg/5/40/4c003724ba21f.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/40/4c003724ba21f.jpg,"https://marvel.com/universe/X-Statix","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
